ano,mes,data,plataforma,perfil,categoria,tipo_conteudo,seguidores,curtidas,comentarios,compartilhamentos,visualizacoes,alcance,taxa_engajamento,horario_publicacao
2020,3,2020-03-01,TikTok,TechBrasil,Tecnologia,Live,712907,9626,942,4786,290394,2405402,9.99,18:00
2020,3,2020-03-01,YouTube,TechBrasil,Tecnologia,Vídeo,628697,34468,4444,2526,1816006,1261995,8.78,12:00
2020,3,2020-03-01,TikTok,EducaOnline,Tecnologia,Carrossel,821759,3408,1961,6665,396304,2056662,6.76,21:00
2020,3,2020-03-01,TikTok,GamesBR,Educação,Vídeo,594244,65504,998,696,431855,1436332,7.42,08:00
2020,3,2020-03-01,TikTok,GamesBR,Games,Vídeo,692778,46796,2287,2585,1696825,691316,8.42,21:00
2020,4,2020-04-01,YouTube,ModaHoje,Entretenimento,Imagem,476868,44822,3392,9110,454940,1840325,9.2,18:00
2020,4,2020-04-01,Instagram,EducaOnline,Entretenimento,Carrossel,800462,57271,3851,8416,833327,428205,9.4,18:00
2020,4,2020-04-01,Instagram,TechBrasil,Games,Imagem,768858,55680,3848,9205,880010,1985031,9.4,18:00
2020,4,2020-04-01,YouTube,EducaOnline,Games,Stories,716610,43728,4007,9864,942064,351080,5.24,08:00
2020,4,2020-04-01,TikTok,TechBrasil,Entretenimento,Vídeo,389542,24595,3886,5348,1742116,1959333,10.12,18:00
2020,4,2020-04-01,Facebook,GamesBR,Games,Live,855577,41910,3279,2877,1284218,1953015,6.47,18:00
2020,4,2020-04-01,X,EducaOnline,Games,Carrossel,414060,9708,2226,9265,459679,574620,11.77,18:00
2020,4,2020-04-01,Facebook,EducaOnline,Educação,Vídeo,947293,40429,1245,1604,1794108,1448336,7.05,21:00
2020,4,2020-04-01,YouTube,ModaHoje,Educação,Imagem,535445,57663,1662,9260,1507071,1371492,1.75,12:00
2020,4,2020-04-01,LinkedIn,ModaHoje,Educação,Live,640668,31829,759,5754,1205104,5271,1.28,12:00
2020,4,2020-04-01,Facebook,TechBrasil,Tecnologia,Stories,131586,49003,776,2129,368138,1958145,10.04,08:00
2020,4,2020-04-01,LinkedIn,ModaHoje,Games,Vídeo,444870,45887,480,7848,878526,1360145,3.2,12:00
2020,4,2020-04-01,LinkedIn,GamesBR,Educação,Imagem,491231,632,3423,1149,1723435,646816,9.47,08:00
2020,4,2020-04-01,Facebook,ModaHoje,Games,Vídeo,580777,26369,3661,2514,27902,2343652,5.63,08:00
2020,4,2020-04-01,Facebook,GamesBR,Entretenimento,Vídeo,706717,69662,2009,947,1154827,448859,0.81,12:00
2020,4,2020-04-01,X,ModaHoje,Educação,Stories,9941,69366,3388,9337,1686444,1389288,7.61,18:00
2020,4,2020-04-01,Facebook,TechBrasil,Entretenimento,Vídeo,679284,40338,506,1263,1340067,118534,3.09,21:00
2020,4,2020-04-01,Instagram,TechBrasil,Games,Vídeo,372286,12534,4819,5213,421920,791421,9.6,08:00
2020,4,2020-04-01,Instagram,TechBrasil,Entretenimento,Carrossel,69261,38966,1360,1139,369589,187260,4.62,12:00
2020,4,2020-04-01,YouTube,EducaOnline,Entretenimento,Stories,78983,25988,1341,3114,71669,1057473,1.04,18:00
2020,4,2020-04-01,Facebook,ModaHoje,Tecnologia,Vídeo,335966,27394,1722,7497,1884607,166066,3.16,18:00
2020,4,2020-04-01,YouTube,EducaOnline,Tecnologia,Vídeo,41575,71231,563,599,1834191,1254789,9.31,18:00
2020,4,2020-04-01,LinkedIn,ModaHoje,Games,Carrossel,846591,21771,3408,9830,1449397,1839311,6.35,21:00
2020,4,2020-04-01,Facebook,EducaOnline,Entretenimento,Vídeo,623517,54652,2768,3830,439451,2209841,5.4,08:00
2020,4,2020-04-01,X,ModaHoje,Educação,Stories,759730,78569,2705,5171,1753713,2105115,6.42,12:00
2020,4,2020-04-01,YouTube,ModaHoje,Tecnologia,Imagem,342872,77387,382,7625,408490,489097,2.87,12:00
2020,4,2020-04-01,TikTok,GamesBR,Entretenimento,Carrossel,94853,9077,654,612,817461,350463,4.76,21:00
2020,4,2020-04-01,YouTube,TechBrasil,Entretenimento,Stories,234055,52436,1197,1232,262836,213086,2.05,18:00
2020,4,2020-04-01,X,GamesBR,Educação,Carrossel,175974,44784,2001,1377,1803046,2227151,11.84,21:00
2020,4,2020-04-01,X,EducaOnline,Entretenimento,Stories,792459,49167,4822,1953,871632,2284680,0.87,12:00
2020,4,2020-04-01,LinkedIn,ModaHoje,Games,Stories,140783,69539,1548,8090,864117,133981,7.34,21:00
2020,4,2020-04-01,TikTok,EducaOnline,Entretenimento,Stories,316183,49525,2726,9638,1362275,607222,11.93,12:00
2020,4,2020-04-01,YouTube,GamesBR,Tecnologia,Carrossel,352151,15740,4416,807,488295,1684714,4.01,12:00
2020,4,2020-04-01,YouTube,EducaOnline,Educação,Stories,211742,68367,4656,2300,812536,794715,8.38,21:00
2020,4,2020-04-01,LinkedIn,TechBrasil,Educação,Stories,294034,79690,2135,2267,941206,2007209,11.06,21:00
2020,4,2020-04-01,TikTok,ModaHoje,Educação,Imagem,107067,22898,3377,3654,952914,1824687,3.85,08:00
2020,4,2020-04-01,LinkedIn,ModaHoje,Entretenimento,Imagem,523729,12483,2828,1791,1142091,843356,11.73,18:00
2020,5,2020-05-01,YouTube,TechBrasil,Tecnologia,Stories,366790,78952,4742,9149,1288903,900158,0.54,18:00
2020,5,2020-05-01,TikTok,GamesBR,Tecnologia,Live,824107,8867,2961,2458,187289,1492344,0.93,08:00
2020,5,2020-05-01,Instagram,TechBrasil,Tecnologia,Carrossel,144952,53867,1190,449,1480601,570661,9.41,21:00
2020,5,2020-05-01,YouTube,GamesBR,Entretenimento,Stories,524947,45425,939,7170,1724039,685179,9.91,21:00
2020,5,2020-05-01,TikTok,ModaHoje,Entretenimento,Imagem,310907,44517,1236,684,153266,992598,10.33,12:00
2020,5,2020-05-01,LinkedIn,GamesBR,Games,Carrossel,716217,16511,1683,3072,457837,2234460,9.8,21:00
2020,5,2020-05-01,Instagram,TechBrasil,Games,Carrossel,595871,1134,1681,7738,340533,1762172,8.78,12:00
2020,5,2020-05-01,YouTube,ModaHoje,Entretenimento,Carrossel,239202,70934,4577,8812,1936393,1960033,7.8,08:00
2020,5,2020-05-01,Instagram,GamesBR,Entretenimento,Vídeo,818403,1847,1790,8255,1459064,1517805,6.51,08:00
2020,5,2020-05-01,Instagram,TechBrasil,Games,Live,296176,65935,2581,7796,1507147,263254,0.86,12:00
2020,5,2020-05-01,Instagram,GamesBR,Games,Imagem,984462,24477,4431,2904,987142,260439,7.7,12:00
2020,5,2020-05-01,X,GamesBR,Entretenimento,Vídeo,52808,68938,2879,8097,1034236,1919538,4.44,08:00
2020,5,2020-05-01,X,EducaOnline,Entretenimento,Live,155515,63227,625,7541,1600839,2284754,12.0,12:00
2020,5,2020-05-01,LinkedIn,ModaHoje,Games,Vídeo,922020,39617,1507,5805,1191125,1506953,7.25,21:00
2020,5,2020-05-01,X,EducaOnline,Entretenimento,Live,670362,50520,4105,4233,803907,471570,5.52,18:00
2020,5,2020-05-01,X,TechBrasil,Educação,Vídeo,277105,58797,2804,6746,396700,2053006,8.67,12:00
2020,5,2020-05-01,LinkedIn,GamesBR,Games,Imagem,915485,42903,4041,2643,298657,546582,6.45,21:00
2020,5,2020-05-01,TikTok,ModaHoje,Games,Vídeo,984640,43617,1053,4518,711085,1246047,10.88,18:00
2020,5,2020-05-01,YouTube,ModaHoje,Tecnologia,Carrossel,65391,38241,2041,3862,1736156,385384,7.32,18:00
2020,5,2020-05-01,LinkedIn,GamesBR,Tecnologia,Imagem,796413,53786,2011,7445,1874334,522961,11.07,18:00
2020,5,2020-05-01,Instagram,GamesBR,Games,Imagem,586130,56510,1014,4630,903671,1107855,9.26,12:00
2020,5,2020-05-01,Facebook,EducaOnline,Tecnologia,Carrossel,22553,8417,2280,4225,944542,1189231,3.23,21:00
2020,5,2020-05-01,LinkedIn,GamesBR,Educação,Carrossel,116018,39079,1419,522,385997,937229,4.14,18:00
2020,5,2020-05-01,LinkedIn,GamesBR,Tecnologia,Carrossel,165409,34250,1009,1700,1546642,873541,9.5,21:00
2020,5,2020-05-01,TikTok,ModaHoje,Tecnologia,Stories,795112,72160,908,4746,362410,1224781,6.78,18:00
2020,5,2020-05-01,TikTok,ModaHoje,Entretenimento,Imagem,95876,42891,4521,4606,818383,582929,3.95,21:00
2020,5,2020-05-01,LinkedIn,TechBrasil,Educação,Stories,314266,21981,2688,7600,1200422,710776,0.58,21:00
2020,5,2020-05-01,YouTube,ModaHoje,Tecnologia,Live,841825,6999,299,598,474568,48401,10.25,18:00
2020,5,2020-05-01,Instagram,GamesBR,Entretenimento,Live,251830,25866,215,324,941639,2236414,1.68,21:00
2020,5,2020-05-01,Instagram,EducaOnline,Tecnologia,Stories,6576,22955,46,2830,17423,2381430,7.19,18:00
2020,5,2020-05-01,YouTube,GamesBR,Tecnologia,Imagem,553420,22901,3315,2001,1090738,312556,5.45,18:00
2020,5,2020-05-01,Facebook,EducaOnline,Games,Stories,608881,79544,4509,6785,1024931,251470,1.98,21:00
2020,5,2020-05-01,Instagram,TechBrasil,Tecnologia,Carrossel,507589,30345,3977,2595,1417900,2121158,5.11,21:00
2020,5,2020-05-01,YouTube,GamesBR,Educação,Imagem,28418,25472,1733,4889,1882694,1590439,2.65,08:00
2020,5,2020-05-01,TikTok,TechBrasil,Entretenimento,Carrossel,567838,19762,73,1152,1882499,2279761,2.27,12:00
2020,5,2020-05-01,X,EducaOnline,Entretenimento,Imagem,102465,76366,1933,8614,992243,504206,4.2,18:00
2020,5,2020-05-01,LinkedIn,ModaHoje,Games,Stories,843020,13832,777,3606,1781702,2379177,9.99,18:00
2020,6,2020-06-01,X,TechBrasil,Entretenimento,Vídeo,811229,67757,4976,8274,587881,2419562,0.51,08:00
2020,6,2020-06-01,YouTube,GamesBR,Games,Vídeo,890724,60960,1805,459,1958067,504356,3.76,18:00
2020,6,2020-06-01,LinkedIn,EducaOnline,Tecnologia,Carrossel,897010,13229,3066,3306,779312,1078869,8.11,08:00
2020,6,2020-06-01,TikTok,GamesBR,Entretenimento,Vídeo,853334,1569,3451,3994,1946080,2021225,1.51,08:00
2020,6,2020-06-01,TikTok,EducaOnline,Educação,Stories,310062,20579,3210,7191,1601848,172953,7.79,08:00
2020,6,2020-06-01,Instagram,EducaOnline,Games,Stories,785666,60527,1861,4766,1346448,1225420,7.67,08:00
2020,6,2020-06-01,Facebook,GamesBR,Educação,Carrossel,816268,63967,4998,2722,1913197,1987684,4.64,08:00
2020,6,2020-06-01,LinkedIn,ModaHoje,Educação,Imagem,860050,51033,1248,2987,937569,1962468,7.02,12:00
2020,6,2020-06-01,Instagram,TechBrasil,Entretenimento,Carrossel,579010,7035,2617,5859,169891,766950,1.07,21:00
2020,6,2020-06-01,Instagram,ModaHoje,Entretenimento,Stories,39357,55910,2899,723,1942275,2057671,6.79,08:00
2020,6,2020-06-01,YouTube,TechBrasil,Entretenimento,Live,242717,13091,1508,6738,1759024,712804,9.15,08:00
2020,6,2020-06-01,YouTube,ModaHoje,Games,Imagem,170188,29347,1740,8807,511724,1898604,3.34,21:00
2020,6,2020-06-01,YouTube,ModaHoje,Entretenimento,Imagem,203945,50303,2560,6629,534576,1044541,0.56,12:00
2020,6,2020-06-01,YouTube,ModaHoje,Games,Vídeo,533881,37542,3476,357,960813,384194,4.47,12:00
2020,6,2020-06-01,YouTube,GamesBR,Tecnologia,Live,117390,12787,510,605,148865,665851,4.56,18:00
2020,6,2020-06-01,LinkedIn,EducaOnline,Educação,Vídeo,554759,14898,299,5037,1858082,489700,11.87,21:00
2020,6,2020-06-01,X,EducaOnline,Entretenimento,Live,849434,508,4307,9801,837344,898002,9.77,08:00
2020,6,2020-06-01,TikTok,TechBrasil,Games,Vídeo,776864,53599,4912,2685,1939808,763128,3.52,18:00
2020,6,2020-06-01,X,ModaHoje,Entretenimento,Vídeo,800572,28333,4853,9351,291310,1184895,7.6,18:00
2020,6,2020-06-01,X,GamesBR,Entretenimento,Live,909065,7504,3069,3620,545233,510254,8.91,08:00
2020,6,2020-06-01,LinkedIn,ModaHoje,Entretenimento,Stories,558585,79084,2446,585,186602,159377,9.46,18:00
2020,6,2020-06-01,LinkedIn,GamesBR,Tecnologia,Vídeo,614021,49649,4048,152,313957,1787554,1.0,18:00
2020,6,2020-06-01,YouTube,EducaOnline,Games,Live,341672,44573,2831,6963,525736,138263,9.24,08:00
2020,6,2020-06-01,TikTok,GamesBR,Games,Vídeo,925458,64311,1401,1231,913671,992922,7.44,21:00
2020,6,2020-06-01,X,EducaOnline,Entretenimento,Vídeo,739307,43146,1873,1276,105410,1351033,5.13,21:00
2020,6,2020-06-01,Facebook,TechBrasil,Educação,Carrossel,186223,8091,2576,5603,61011,1513249,0.86,08:00
2020,6,2020-06-01,LinkedIn,ModaHoje,Educação,Vídeo,179025,56069,3126,4197,202847,1721494,3.77,08:00
2020,6,2020-06-01,LinkedIn,GamesBR,Tecnologia,Vídeo,446084,50383,497,4714,1993309,2021172,11.43,08:00
2020,6,2020-06-01,YouTube,GamesBR,Tecnologia,Vídeo,80069,24838,472,9719,1806193,909593,1.96,21:00
2020,6,2020-06-01,X,GamesBR,Games,Imagem,88572,57624,1450,4748,1507606,962921,4.28,21:00
2020,6,2020-06-01,X,GamesBR,Games,Carrossel,866784,38872,1202,4515,1937115,1187030,4.9,08:00
2020,6,2020-06-01,Facebook,GamesBR,Entretenimento,Imagem,127230,61245,3217,6172,1117561,1572754,7.41,12:00
2020,6,2020-06-01,LinkedIn,EducaOnline,Entretenimento,Carrossel,906235,44926,151,7126,69641,1882166,9.36,21:00
2020,6,2020-06-01,Facebook,EducaOnline,Educação,Stories,711059,11604,2422,1076,89843,1477684,6.82,21:00
2020,6,2020-06-01,YouTube,TechBrasil,Educação,Stories,519975,18320,2153,6372,83576,1968556,4.24,08:00
2020,6,2020-06-01,YouTube,ModaHoje,Educação,Stories,467621,35276,4070,3939,757868,1039358,9.21,12:00
2020,6,2020-06-01,LinkedIn,ModaHoje,Entretenimento,Vídeo,722090,6921,208,7364,206577,1979438,10.31,21:00
2020,7,2020-07-01,YouTube,GamesBR,Tecnologia,Carrossel,236547,16889,2760,158,654160,794727,0.55,12:00
2020,7,2020-07-01,LinkedIn,ModaHoje,Tecnologia,Stories,114008,52946,539,1718,1651116,1568061,0.65,18:00
2020,7,2020-07-01,YouTube,GamesBR,Educação,Live,276383,47604,2850,5619,83438,1807731,7.23,21:00
2020,7,2020-07-01,LinkedIn,GamesBR,Entretenimento,Carrossel,404671,2932,957,9436,1801574,321229,11.96,08:00
2020,7,2020-07-01,Facebook,GamesBR,Tecnologia,Vídeo,665235,33832,995,753,1284221,727845,10.53,08:00
2020,7,2020-07-01,TikTok,TechBrasil,Games,Vídeo,680321,51461,1255,3139,1040275,1896696,5.24,21:00
2020,7,2020-07-01,LinkedIn,GamesBR,Entretenimento,Imagem,51831,32854,2991,1445,705990,322918,7.21,12:00
2020,7,2020-07-01,Instagram,GamesBR,Games,Carrossel,294019,69793,1414,4167,448264,126011,2.22,08:00
2020,7,2020-07-01,X,ModaHoje,Games,Live,679465,28936,2954,7948,912817,503384,1.92,21:00
2020,7,2020-07-01,Facebook,EducaOnline,Entretenimento,Live,488620,24827,2044,3689,670712,346536,10.92,12:00
2020,7,2020-07-01,X,EducaOnline,Entretenimento,Live,929346,32169,2335,783,908762,753340,0.99,21:00
2020,7,2020-07-01,Facebook,EducaOnline,Educação,Stories,720782,62334,4680,8969,205519,1132867,2.33,12:00
2020,7,2020-07-01,Facebook,EducaOnline,Entretenimento,Carrossel,652553,11988,3086,3411,564461,1815091,1.05,12:00
2020,7,2020-07-01,X,GamesBR,Games,Stories,136751,11991,492,3725,1313755,1712044,4.61,18:00
2020,7,2020-07-01,LinkedIn,ModaHoje,Games,Live,946241,62242,507,7194,1506810,439123,8.09,08:00
2020,7,2020-07-01,YouTube,TechBrasil,Tecnologia,Stories,788290,52856,4443,1255,1706443,1343756,10.63,21:00
2020,7,2020-07-01,Instagram,ModaHoje,Educação,Imagem,968938,52878,2864,7487,1563707,550294,11.99,12:00
2020,7,2020-07-01,X,ModaHoje,Educação,Carrossel,609841,59907,3289,5670,1240335,2076934,7.93,21:00
2020,7,2020-07-01,Facebook,TechBrasil,Entretenimento,Live,939574,3523,2794,9226,1832315,1993791,4.65,18:00
2020,7,2020-07-01,Facebook,TechBrasil,Entretenimento,Stories,191977,56638,3341,3067,1366008,2018846,4.88,21:00
2020,7,2020-07-01,X,EducaOnline,Tecnologia,Carrossel,392224,2261,1208,2766,100673,829806,9.9,08:00
2020,7,2020-07-01,Facebook,GamesBR,Tecnologia,Live,86209,29718,2907,8753,1044372,2490949,0.89,21:00
2020,7,2020-07-01,Facebook,GamesBR,Educação,Imagem,421093,26034,1447,6205,1724263,20514,5.06,18:00
2020,7,2020-07-01,X,TechBrasil,Games,Imagem,613174,78163,776,5695,580653,2273808,9.56,12:00
2020,7,2020-07-01,TikTok,ModaHoje,Games,Stories,69303,58418,4771,3366,115464,664228,7.63,08:00
2020,7,2020-07-01,TikTok,EducaOnline,Tecnologia,Live,892814,57489,2964,7716,1436290,46199,1.84,12:00
2020,7,2020-07-01,Instagram,EducaOnline,Games,Imagem,57509,23221,349,7878,1339200,1628113,1.56,18:00
2020,7,2020-07-01,LinkedIn,ModaHoje,Educação,Vídeo,429250,64231,2722,3418,1688586,2350523,11.91,12:00
2020,7,2020-07-01,Instagram,TechBrasil,Games,Imagem,835930,33500,4030,712,1437359,1038426,1.64,08:00
2020,7,2020-07-01,Facebook,TechBrasil,Entretenimento,Stories,375484,65309,3379,439,1158592,832115,8.8,12:00
2020,7,2020-07-01,LinkedIn,EducaOnline,Games,Stories,786873,77225,1433,5671,1029973,1184053,6.29,08:00
2020,7,2020-07-01,Instagram,EducaOnline,Tecnologia,Imagem,439797,33455,4014,1046,1664369,518683,8.59,21:00
2020,7,2020-07-01,TikTok,GamesBR,Entretenimento,Stories,547308,69997,1074,4712,513083,873790,11.49,12:00
2020,7,2020-07-01,Facebook,GamesBR,Games,Live,419793,64462,4413,4428,767020,1625401,4.04,18:00
2020,7,2020-07-01,Facebook,TechBrasil,Games,Live,458243,76295,2387,4796,859857,931659,3.6,08:00
2020,7,2020-07-01,YouTube,TechBrasil,Tecnologia,Imagem,425990,49609,1785,7988,1956838,121620,1.2,08:00
2020,7,2020-07-01,Instagram,TechBrasil,Entretenimento,Stories,283728,69259,840,9363,1701969,1544912,5.74,12:00
2020,8,2020-08-01,Instagram,ModaHoje,Games,Carrossel,620987,28246,3304,7358,1381593,621852,2.19,08:00
2020,8,2020-08-01,Facebook,ModaHoje,Tecnologia,Vídeo,569751,63037,3425,8899,10325,2172576,6.03,21:00
2020,8,2020-08-01,X,EducaOnline,Educação,Carrossel,533930,73760,1663,4733,544080,1543210,5.94,18:00
2020,8,2020-08-01,Instagram,ModaHoje,Entretenimento,Live,309571,60524,3573,4154,90841,2216327,7.38,12:00
2020,8,2020-08-01,LinkedIn,GamesBR,Entretenimento,Imagem,432684,37529,3011,8702,429905,517932,10.89,21:00
2020,8,2020-08-01,TikTok,GamesBR,Entretenimento,Stories,975051,3277,1823,4203,1892299,1113947,1.43,21:00
2020,8,2020-08-01,Facebook,EducaOnline,Games,Carrossel,812339,41185,231,3998,1175454,1861658,8.89,21:00
2020,8,2020-08-01,Facebook,EducaOnline,Entretenimento,Live,813780,18002,2123,1053,1474955,798787,1.83,18:00
2020,8,2020-08-01,YouTube,ModaHoje,Tecnologia,Live,954655,51254,2378,1368,1219399,2433109,1.8,08:00
2020,8,2020-08-01,Facebook,TechBrasil,Games,Imagem,191853,73329,210,3950,865828,1471567,10.14,08:00
2020,8,2020-08-01,YouTube,ModaHoje,Entretenimento,Stories,148148,14898,1835,1145,1481347,1773279,6.53,12:00
2020,8,2020-08-01,Facebook,EducaOnline,Tecnologia,Live,866220,25126,1318,9085,1868475,1614640,10.58,21:00
2020,8,2020-08-01,LinkedIn,ModaHoje,Educação,Carrossel,388349,12613,818,5096,870260,1370192,9.43,08:00
2020,8,2020-08-01,Instagram,EducaOnline,Tecnologia,Vídeo,39618,45855,3444,7310,940165,2085402,4.52,18:00
2020,8,2020-08-01,Instagram,EducaOnline,Games,Imagem,702210,47376,2415,1653,268920,2095045,1.5,08:00
2020,8,2020-08-01,YouTube,EducaOnline,Educação,Carrossel,742887,13861,3780,8690,1224988,607355,10.28,12:00
2020,8,2020-08-01,X,EducaOnline,Games,Live,651497,5231,4638,191,594885,1155469,0.83,12:00
2020,8,2020-08-01,TikTok,ModaHoje,Entretenimento,Live,532554,27687,2820,4596,707114,1648475,8.48,12:00
2020,8,2020-08-01,YouTube,TechBrasil,Games,Vídeo,603881,7212,692,6206,974706,1653572,6.59,12:00
2020,8,2020-08-01,YouTube,TechBrasil,Entretenimento,Stories,339440,60297,3744,219,1608913,314358,6.25,18:00
2020,8,2020-08-01,LinkedIn,ModaHoje,Tecnologia,Vídeo,207101,44478,3638,3010,1612007,2351550,3.46,18:00
2020,8,2020-08-01,YouTube,GamesBR,Entretenimento,Imagem,150289,5352,1039,8905,395731,1132334,11.68,18:00
2020,8,2020-08-01,X,GamesBR,Games,Imagem,338861,8086,3525,5070,934235,1750692,2.99,08:00
2020,8,2020-08-01,YouTube,TechBrasil,Educação,Imagem,844731,10178,2896,5850,1493630,242875,8.06,21:00
2020,8,2020-08-01,Instagram,GamesBR,Entretenimento,Live,569047,7783,587,2706,1123748,1257874,5.8,08:00
2020,8,2020-08-01,YouTube,GamesBR,Tecnologia,Live,810319,23536,4206,1212,454597,1275385,6.27,12:00
2020,8,2020-08-01,YouTube,TechBrasil,Games,Stories,811979,27342,3979,3751,559506,2016001,8.34,08:00
2020,8,2020-08-01,X,GamesBR,Games,Carrossel,326537,10962,4681,1671,1091965,1049340,6.14,21:00
2020,8,2020-08-01,YouTube,TechBrasil,Tecnologia,Vídeo,972513,31982,3957,2835,1605646,1193540,4.3,12:00
2020,8,2020-08-01,Instagram,EducaOnline,Games,Imagem,147934,844,4439,659,1785384,2139667,11.77,21:00
2020,8,2020-08-01,X,GamesBR,Tecnologia,Live,906711,18372,4407,9058,1345830,1105415,8.41,12:00
2020,8,2020-08-01,TikTok,EducaOnline,Tecnologia,Vídeo,624834,71556,2211,8461,1110244,742642,7.62,18:00
2020,8,2020-08-01,Instagram,GamesBR,Tecnologia,Stories,358369,843,1977,4986,643077,974943,11.2,08:00
2020,8,2020-08-01,Instagram,EducaOnline,Games,Vídeo,66493,54527,4370,6873,822632,37163,6.01,08:00
2020,8,2020-08-01,Instagram,GamesBR,Entretenimento,Imagem,501868,23350,1876,9808,1998805,2096211,3.99,18:00
2020,8,2020-08-01,LinkedIn,EducaOnline,Games,Carrossel,722283,47211,317,7668,1403625,67458,7.87,08:00
2020,8,2020-08-01,YouTube,TechBrasil,Games,Vídeo,703765,14859,1444,3178,1524673,1156054,4.57,18:00
2020,9,2020-09-01,YouTube,EducaOnline,Educação,Vídeo,830723,59982,329,5491,205684,1920104,7.91,18:00
2020,9,2020-09-01,TikTok,EducaOnline,Tecnologia,Vídeo,112709,73151,3367,1164,606995,1677370,4.92,08:00
2020,9,2020-09-01,X,ModaHoje,Entretenimento,Imagem,409519,46810,3653,5702,81098,2213740,1.02,21:00
2020,9,2020-09-01,TikTok,EducaOnline,Entretenimento,Live,925637,30339,2647,411,1761304,1008564,8.17,21:00
2020,9,2020-09-01,LinkedIn,TechBrasil,Entretenimento,Vídeo,452549,33438,1126,169,301348,1778568,4.53,21:00
2020,9,2020-09-01,Instagram,EducaOnline,Tecnologia,Carrossel,150130,6572,415,8112,1632170,202410,2.3,18:00
2020,9,2020-09-01,Facebook,TechBrasil,Tecnologia,Stories,477124,24079,2235,8719,1830258,168601,1.65,21:00
2020,9,2020-09-01,Instagram,EducaOnline,Tecnologia,Carrossel,902689,71542,3593,891,1348618,465931,10.91,18:00
2020,9,2020-09-01,YouTube,EducaOnline,Entretenimento,Live,543027,36974,2834,4893,1533569,476249,3.35,12:00
2020,9,2020-09-01,Facebook,TechBrasil,Educação,Vídeo,791617,78379,3537,4430,262880,1796193,4.89,21:00
2020,9,2020-09-01,TikTok,GamesBR,Games,Imagem,537036,10343,2031,6799,1513420,1329008,9.32,12:00
2020,9,2020-09-01,Facebook,TechBrasil,Games,Carrossel,497091,33659,1374,3794,1174075,1557479,0.52,12:00
2020,9,2020-09-01,TikTok,GamesBR,Games,Carrossel,504373,21282,2383,1239,797239,1370133,9.31,12:00
2020,9,2020-09-01,TikTok,GamesBR,Tecnologia,Stories,298979,14136,4298,1657,396922,2471241,6.51,08:00
2020,9,2020-09-01,Facebook,GamesBR,Tecnologia,Live,244588,75337,4910,5166,112938,560101,5.58,12:00
2020,9,2020-09-01,LinkedIn,GamesBR,Entretenimento,Live,174740,3626,3346,749,614821,652921,1.04,18:00
2020,9,2020-09-01,TikTok,GamesBR,Entretenimento,Stories,51740,78133,3405,1309,1794991,2097078,4.43,08:00
2020,9,2020-09-01,Instagram,TechBrasil,Games,Live,219442,978,1173,8480,21008,1543035,3.93,08:00
2020,9,2020-09-01,YouTube,EducaOnline,Entretenimento,Imagem,696108,9389,4228,2959,1187733,2425927,5.78,18:00
2020,9,2020-09-01,YouTube,TechBrasil,Tecnologia,Vídeo,756289,36932,463,4123,981660,2097500,9.06,18:00
